track_id,track_name,track_artist,track_popularity,playlist_name,playlist_genre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,duration_ms
4hLQfgtzEyxme6w5GiwAEy,The Rover - 1993 Remaster,Led Zeppelin,55,70s Hard Rock,rock,0.367,0.752,-8.134,0.0317,0.0133,0.00979,0.401,205.47,336907.0
7BdlyzVvOqmwPH9dYtZfsx,Dead Eyes,Promoting Sounds,67,Sad Trap,rap,0.719,0.651,-5.878,0.0274,0.127,0.0,0.288,104.956,219429.0
6lheVNyIjiezy9IgLfWqq6,A Million Lights - feat. Zoë Badwi [Original],Grant Smillie,9,Vocal House,edm,0.585,0.564,-5.794,0.0838,0.00256,0.000374,0.197,128.051,347109.0
4WEJrZwPMwsAUks6GOhnsz,Dale Don Dale,Don Omar,2,REGGAETON ANTIGUO 🔥,latin,0.825,0.852,-6.471,0.0789,0.0282,0.000264,0.813,95.028,214354.0
1Wp5qiJokEHhy7YkIrBXgY,No Tengo Dinero,A.B. Quintanilla III Y Los Kumbia Kings,47,Latin Pop antiguo,latin,0.88,0.818,-5.751,0.162,0.0446,0.0,0.851,113.959,296440.0
6wWCyJmOsODjsCMtpjAH3H,Murder,Mako,50,Indie Poptimism,pop,0.64,0.646,-6.161,0.13,0.276,0.0,0.37,97.864,189185.0
4vlL7HTI5eVGBYOb1w7Goi,Would You Mind,PRETTYMUCH,64,Hip Pop 2019,r&b,0.645,0.753,-4.929,0.122,0.00613,0.0,0.498,115.792,179689.0
6zeeWid2sgw4lap2jV61PZ,Better,Khalid,81,Electropop 2019,pop,0.596,0.552,-10.278,0.097,0.0765,0.334,0.112,,229320.0
6qXqKNpWw3wtWuEkqm8Ljd,My Fantasy,Teddy Riley,0,New Jack City,r&b,0.698,0.977,-3.849,0.0741,0.265,4.75e-06,0.587,113.325,295333.0
3utCCAlvSP0yRCrqq0Wrpp,TUTUTU,Quintino,52,EDM 2019,edm,0.771,0.95,-2.74,0.036,0.0195,0.375,0.213,,
7DGIv9rjJSL7Bfls23QMeh,I Didn't Mean To Turn You On,Robert Palmer,0,80s Pop & Rock Hits and Album Tracks,rock,0.696,0.634,-11.172,0.0498,0.121,0.654,0.967,120.689,217467.0
1WwAVSB0J8faKs2UWRDVjf,Crazy Heart,The Cranberries,37,The Cranberries Best Of,rock,0.516,0.837,-3.708,0.0351,0.00108,2.31e-06,0.461,112.972,205480.0
7d370xeaJldl9wZ6QnL3zs,Powerful,Major Lazer,0,Happy EDM,edm,0.598,0.792,-4.043,0.0478,0.121,0.0,0.732,97.479,206327.0
1admfyWHefYAHbwjKdro8b,Time,Brieuc,30,Pop Dance Hits,pop,0.608,0.84,-5.824,0.0397,0.011,0.273,0.294,125.025,205938.0
5cgzqS5qrCkc8ORkBywsPx,Has Anybody Seen Love?,Lisa McClendon,0,Gospel Neo Soul,r&b,0.681,0.33,-9.186,0.0798,0.64,1.72e-05,0.506,130.235,281720.0
7G8AYvlLgDNnjHfWL8YikF,Lágrimas Negras,Vieja Trova Santiaguera,18,Cuban vibes only,r&b,0.494,0.435,-13.297,0.0839,0.26,0.0,0.819,88.571,208797.0
7ltEDsGu3Zggmpay2RFCOL,I Wanna Feel - Radio Edit,Secondcity,0,BALLARE - رقص,pop,0.692,0.896,-6.298,0.0637,0.0764,0.00194,0.804,121.999,185934.0
5N5k9nd479b1xpDZ4usjrg,Promises (with Sam Smith),Calvin Harris,84,Dance Pop,pop,0.781,0.768,-5.991,0.0394,0.0119,4.91e-06,0.486,123.07,213309.0
4azFYRLO5CCUXl7DSpluma,This Is The Day,The Cranberries,33,The Cranberries Best Of,rock,0.388,0.924,-2.935,0.0625,0.000445,1.81e-05,0.415,108.175,255000.0
0ZNFoXjeI3yDbXI4THHbzl,First Finale,オメガトライブ,17,City Pop 1985 シティーポップ,rock,0.397,0.551,-6.22,0.0317,0.536,5.04e-06,0.302,73.845,288667.0
2tnVG71enUj33Ic2nFN6kZ,Ride It,Regard,94,Pop / Dance,pop,0.88,0.751,-4.258,0.0874,0.177,6.43e-05,0.884,117.948,157606.0
4n3i8iYdTpOHUTf3BmGmaF,Comin' Out Hard,8Ball & MJG,37,3rd Coast Classics,rap,0.883,0.563,-11.518,0.253,0.0518,0.01,0.743,86.907,270293.0
3EBe4cSkKqjkv3AEAmjyaF,Make Some Noise,Chuckie,28,Fitness Workout Electro | House | Dance | Progressive House, Edm,0.635,0.784,-2.814,0.175,0.000602,8.8e-06,0.212,128.067,285942.0
0M6KY0x5u65ybXHZ3IAega,Qué Vida la Mía,Reik,63,Latin Pop antiguo,latin,0.758,0.802,-4.507,0.0383,0.0528,0.0,0.804,98.022,171320.0
7DCPsy8KEB4mwcvUGqlhzK,California Love,2Pac,31,Oldschool Gangsta Rap 👑,rap,0.658,0.87,-3.019,,0.0275,0.0,0.791,,348000.0
4K8HXYCG5E3f56TqzurIRg,Lamped,Like,21,Smooth Hip Hop,r&b,0.458,0.757,-8.404,0.487,0.222,5.9e-06,0.618,183.978,147500.0
2jzFNGqC0Q1TeThJTzPL0T,Overdose (feat. Chris Brown),AGNEZ MO,51,PROJECT: Contemporary,r&b,0.405,0.616,-5.847,0.0889,0.231,0.0,0.543,141.029,174251.0
0u6jXPQBJRNAI2CYwNq2Rr,Data Limite,Peita,25,Dose Trap,rap,0.792,0.506,-9.256,0.0986,0.378,0.0,0.155,120.155,144010.0
1wHZx0LgzFHyeIZkUydNXq,Antidote,Travis Scott,77,Hip Hop Controller,rap,0.713,0.526,-5.046,0.032,0.00767,0.000148,0.131,131.05,262693.0
6lR8HfcXsvVYpM4WLzmrNz,Identity,Ryos,46,Big Room 2019,edm,0.558,0.872,-4.415,0.0463,0.00439,1.29e-05,0.105,127.934,208125.0
1vCcfFrJzAoKqc8B21OTo4,"Vuela, Vuela (feat. Mercurio, OV7, JNS, Calo & Litzy) - En Vivo - 90's Pop Tour, Vol. 3",Magneto,43,Exitos 2020 - Latin Billboard,latin,0.47,0.991,-6.499,0.0742,0.00391,0.0,0.345,124.989,310396.0
7y5TBbPugOXsBZK0ZxNxDN,TBT,Caverinha,35,Trap Funk,rap,0.949,0.492,-7.369,0.109,0.0357,0.0,0.18,104.942,148637.0
21GnAFVEy4ed52JKjrg840,Hell To Pay,Michael Shynes,39,F**KIN PERFECT,latin,0.619,0.35,-10.625,0.0314,0.0343,0.0127,0.0695,74.969,230801.0
4DjHWjHMYNOXwJ8cfXGzaB,If I Loved You,Royse,38,TUNES DANCE AND POP,pop,0.663,0.829,-3.222,0.0458,0.477,0.0,0.425,115.07,214437.0
1jhHPnmgZepKU8qX4VhRZ0,Rondini Al Guinzaglio,Ultimo,70,Musica Italiana 2020 - Playlist Pop & Hip-Hop (Canzoni Italiane 2020),r&b,0.505,0.579,-7.231,0.0324,0.576,0.0,0.439,,240739.0
6LcauUZjF1eXQrgqMUecHX,Ayy Macarena,Tyga,91,indie poptimism🕺🏻,pop,0.816,0.63,-5.568,0.226,0.133,0.0,0.715,96.493,131607.0
0Sw8zidPQ0nAc1v7NcfTSc,Sunday (feat. Stimulus),The Beautiful Now,8,Smooth Hip Hop,r&b,0.702,0.546,-8.187,0.254,0.469,0.0,0.469,,262880.0
7MRyJPksH3G2cXHN8UKYzP,American Girl,Tom Petty and the Heartbreakers,73,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,R&B ,0.55,0.824,-5.988,0.0334,0.448,0.000127,0.777,114.512,214733.0
1W0gLe8StD9A5FXESAGltt,You & I [Henri Purnell Remix],Nexeri,43,Tropical House Remixes 🍍 Tropical Remixes & Tropical Covers,latin,0.675,0.843,-6.207,0.0424,0.0675,0.0,0.514,120.04,208523.0
2Fn4gZI3MAeWTiv7cSVxZQ,Another Place,Bastille,73,Most Popular 2020 TOP 50,r&b,0.685,0.742,-5.409,0.0471,0.22,0.0,0.618,115.008,213511.0
2vJIpJnJk1UILrjEXFnKfZ,Hokus Pokus,Olexesh,19,Gangster Rap Deutsch,rap,0.555,0.801,-5.207,0.495,0.0423,0.0,0.343,116.905,252823.0
3XIIOCu6B8PuGq5j61asEM,The Greatest,Sia,14,EDM/POP,edm,0.666,0.723,-6.164,0.268,0.0109,0.00047,0.739,192.024,210893.0
09xGWzgSw8zp5oS1x5ogym,Melaza,Tiro De Gracia,43,HIP-HOP: Latin Rap ['89-present],latin,0.741,0.859,-7.132,0.194,0.432,0.0,0.915,96.991,179160.0
3UP54oSRjnikM8mBHmCJhE,Hallucinate,William Black,3,Pop EDM,edm,0.58,0.837,-4.778,0.0548,0.017,0.000471,0.274,97.916,225306.0
0fLILzjVXRCLC0lsNKcQ8I,P.I.M.P. - Snoop Dogg Remix,50 Cent,56,Los Cangri,latin,0.677,0.698,-5.793,0.352,0.0935,0.0,0.83,78.443,288573.0
3Dl4yNr9PjXd0vtDgyy2st,Overdose,Phi11a,47,Pop Hits 2000-2019,edm,0.74,0.888,-4.23,0.16,0.314,5.13e-06,0.23,125.652,125997.0
3u5bTqHMM1P34ZkbwzdckV,The Story Never Ends,Lauv,72,urban contemporary,r&b,0.614,0.126,-9.403,0.0376,0.911,0.0,0.351,119.945,229029.0
6bFFjmQROkra391KS8GUqK,Tot,BTNG,17,Gangster Rap Deutsch, Rap,0.652,0.687,-6.26,0.32,0.0652,0.0,0.353,92.34,193843.0
7bsqRe39lKOYX45FZpzP9o,Fuera De Mi Mente,Lérica,74,Todo Éxitos,pop,0.741,0.94,-2.068,0.101,0.169,0.0,0.702,93.994,181433.0
51FpzuGkRYXFgsE2zXt9av,When a Man Loves a Woman,Percy Sledge,66,Sexy Soul 2020,r&b,0.516,0.15,-20.41,0.0272,0.13,0.0755,0.206,,173867.0
1s9ygcnJtsMHOT9K0nPJcT,Pieces (Reyer Remix),Reyer,11,CHRISTIAN ELECTRO / DANCE / EDM,edm,0.637,0.725,-10.136,0.0338,0.0567,1.7e-05,0.277,100.978,231986.0
505lCWNDROW6OMK02H8SPw,Lonely Is The Night,Billy Squier,0,Supernatural Classic Rock,rock,0.393,0.676,-11.286,0.0399,0.358,1.09e-05,0.699,85.21,282000.0
4H3vuLX59XPqdtTpIesGyS,California Girls,David Lee Roth,46,80s Pop & Rock Hits and Album Tracks,rock,0.582,0.748,-5.93,0.0521,0.432,0.0,0.433,115.13,171456.0
5tz69p7tJuGPeMGwNTxYuV,1-800-273-8255,Logic,81,This Is Logic,rap,0.62,0.574,-7.788,0.0479,0.57,0.0,0.352,100.021,250173.0
4X7Nb9Ch3YogQjnxRphZni,Pony - Single Version,Ginuwine,15,R&B 80's/90's/00's,r&b,0.744,0.702,-5.77,0.0839,0.00188,0.0542,0.967,142.021,252120.0
7kJlTKjNZVT26iwiDUVhRm,Blow Your Mind (Mwah),Dua Lipa,70,ElectroPop,pop,0.654,0.796,-4.761,0.122,0.0188,0.0,0.491,108.854,178583.0
2OGNgRsvLuSHTUUkrrgc0R,Bailando - Official Salsa Version,Issac Delgado,47,Cuban vibes only,R&B ,0.704,0.949,-1.163,0.0378,0.553,0.0,0.899,94.966,273160.0
4Ekvue7dDSQAPmtSUGhrK7,Take It Higher,Jenil,19,Big Room Beast,edm,0.77,0.866,-3.299,0.142,0.0055,0.00155,0.716,128.028,138287.0
4LQ33pNDlSJwKmwXNfupbv,Take the Highway,The Marshall Tucker Band,31,Southern Rock/Classic Rock,rock,0.34,0.847,-3.57,0.0381,0.039,0.00178,0.522,96.123,
6BT0WfQUx5yoQAOxdaD4dq,Nowhere,Bubba Sparxxx,27,Southern Hip Hop,rap,0.607,0.723,-4.802,0.286,0.361,0.0,0.591,148.735,337640.0
0iQ77tSa7ncj7zBPtVx6cU,One Foot,WALK THE MOON,65,Indie Poptimism,pop,0.582,0.821,-4.861,0.0365,0.00754,2.1e-06,0.468,100.025,261373.0
1vpMsMmJbGdfKjNgZY0IPq,orange crunch,mommy,56,Lo-Fi Beats,rap,0.722,0.234,-13.737,0.134,0.801,0.845,0.492,63.245,67798.0
0VtxQUpwnkeedz0QhhuOgA,GUMMO,6ix9ine,0,GANGSTA RAP,rap,0.691,0.778,-4.957,0.134,0.0465,0.0,0.685,78.496,157643.0
456xBIOmLRoLzCvCzZrWge,Safari,J Balvin,71,Latin Village 2019,latin,0.689,0.675,-4.281,0.32,0.531,3.17e-06,0.604,,205600.0
70sKIAQgaVN2zWEEyOpyMZ,All Night (BTS World Original Soundtrack) [Pt. 3],BTS,67,Contemporary Urban,r&b,0.725,0.706,-4.766,0.121,0.193,0.0,0.667,120.042,216874.0
5HbCnVLXRyZVxnreOPgJCK,Girlfriend,Avril Lavigne,11,Pop Hits 2000-2019,edm,0.56,0.959,-2.433,0.102,0.000738,0.000206,0.67,163.983,216600.0
2Bkfvi3pCcwoJwnmd45OnA,Exodus,$uicideBoy$,54,< DARK TRAP >,rap,0.607,0.749,-4.497,0.0728,0.00641,7.66e-05,0.18,121.829,126224.0
6j5XX0wwygH7kqTWplx7j4,Money For Nothing - Edit,Dire Straits,5,Hard Rock Cafe Classics,rock,0.679,0.676,-9.734,0.0371,0.0777,1.38e-05,0.8,134.238,246840.0
0VBMr7vmDEe2rbIVSD92PB,Superhéroe,Alexis y Fido,47,Reggaeton viejito🔥,latin,0.795,0.916,-6.051,,0.00201,9.86e-06,0.851,119.966,207280.0
6habFhsOp2NvshLv26DqMb,Despacito,Luis Fonsi,79,post teen pop,pop,0.655,0.797,-4.787,0.153,0.198,0.0,0.839,177.928,229360.0
5sYzg83Vy4IW4TfE9jwk8g,Invincible - Radio Edit,Borgeous,0,♥ EDM LOVE 2020,edm,0.613,0.775,-4.04,0.0409,0.00678,0.0,0.391,127.906,204609.0
7B2DS5uAjGp3QB1gSz1XmP,Recto Verso,Paradis,50,Electropop And Play,pop,0.746,0.668,-8.845,,0.0111,0.362,0.625,126.007,383933.0
0QbFNgjFt5kebstVXugODz,Looking for Love,Jaheim,15,R&B 80's/90's/00's,r&b,0.713,0.458,-8.644,0.248,0.291,0.0,0.766,138.284,233613.0
3LueS3mbuB1yaJNN0Ale6U,Avant Gardener,Courtney Barnett,59,Ultimate Indie Presents... Best Indie Tracks of the 2010s,r&b,0.443,0.737,-4.509,0.0293,0.00149,0.0032,0.746,115.277,312227.0
7CmZyVcq6tZ12uDy2MTMCf,Shotgun,RudeLies,19,Big Room EDM,edm,0.637,0.935,-3.909,0.0486,0.00198,0.367,0.428,127.947,168750.0
3oCI9IEwKLMMBo8d9Rjw1z,Get Me Off,Crush Club,12,Indie Poptimism,pop,0.821,0.885,-4.867,0.0527,0.0014,0.00031,0.87,109.998,240000.0
1mnqraQ8oV8MX92rdOFLWW,1 Thing,Amerie,59,Urban Contemporary,r&b,0.612,0.961,-3.078,0.333,0.107,4.17e-05,0.867,129.873,238760.0
0jBjuo9ikAfl2gvwqwyiA3,Los Puti (with Lele Pons & Lyanno),Favian Lovo,57,Academia Reggaetón,latin,0.786,0.767,-3.983,0.0364,0.291,8.99e-05,0.771,105.022,
4d6eqRtpDX7tydHJGDZUBQ,She Drives Me Crazy,Fine Young Cannibals,71,Permanent Wave CHDB,rock,0.799,0.687,-5.682,0.0431,0.193,0.000188,0.965,108.804,215773.0
0ez8HT7qqmwMd9wY7PUAuW,Rendezvous,DEAMN,34,Female Vocal EDM,edm,0.679,0.744,-3.879,0.0305,0.446,3.42e-06,0.523,117.994,191186.0
6SkoBaMd0lzoQjID5aV2d9,"Flashlight - From ""Pitch Perfect 2"" Soundtrack",Jessie J,63,2015 songs,edm,0.379,0.618,-7.065,0.0586,0.337,5.1e-06,0.4,147.53,209560.0
0G0THcz2N4UpY4A6GhgMsN,R U Mine (SteLouse Remix),ROZES,39,Indie Poptimism,pop,0.468,0.931,-3.554,0.19,0.195,0.00145,0.153,145.103,231759.0
5sICkBXVmaCQk5aISGR3x1,Enter Sandman,Metallica,79,SNZB PERMANENT WAVE,rock,0.577,0.828,-8.691,0.0298,0.00213,0.0114,0.604,123.257,331267.0
7Aq7xOKfeuF3LYUw9KThRK,When my love is safe (feat. Michael Manring),Marco Maggiore,32,Great Pops,latin,0.325,0.691,-9.434,0.0438,0.17,0.444,0.359,170.055,299445.0
0mlAOSILGRys2IbvyOT5VJ,Échame La Culpa,Luis Fonsi,75,Tusa - Karol G | China - Anuel AA | Estrenos Reggaeton y Música Urbana 2019,latin,0.733,0.897,-3.652,0.0389,0.0391,0.0,0.649,96.006,173800.0
2fAIfPLrPUTW1AmJRR428Q,Ruby,Kaiser Chiefs,65,"Muse Radio - (Uprising, Starlight, Supermassive Black Hole, Madness)",rock,0.451,0.939,-2.82,0.0512,0.00673,4.85e-06,0.448,93.416,204200.0
6lEIjrQNwJPecJ7mMXjhjo,Wanna Be A Baller,Lil' Troy,63,Minitruckin Playlist,rap,0.871,0.648,-7.825,0.278,0.264,0.0,0.628,92.301,355067.0
3e28rC25GO4g4aI0eKBFdb,Eres para Mí (with Anita Tijoux),Julieta Venegas,0,Latin Pop antiguo,latin,0.8,0.685,-5.841,0.0778,0.0701,6.22e-06,0.899,96.986,
6Dy9ADyJYhwUT2wVqBRqBD,Forever Amor,D'zyre,18,80's Freestyle/Disco Dance Party (Set Crossfade to 4-Seconds),latin,0.762,0.955,-4.35,0.0501,0.143,0.0181,0.891,116.944,
28rT6KZftud6P93LetVrPD,Barbie Doll,THE TRASH MERMAIDS,41,Viral Southern Hip Hop,rap,0.496,0.819,-3.892,0.0793,0.016,3.1e-06,0.541,132.04,134240.0
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),Eminem,79,Todo Éxitos,pop,0.808,0.745,-5.26,0.342,0.145,0.0,0.829,165.995,210800.0
3JVm1nYTM8rYRSp9XVKIw5,Intenso,Chriss Oz,35,Trap 2020 🔥,rap,0.774,0.59,-7.387,0.0616,0.214,0.0,0.379,134.996,224522.0
5kj0QS2Eh0c4MKMvfBDij2,Next Level - Nicky Romero Edit,John Christian,0,2011-2014 House,edm,0.733,0.986,-2.148,,0.00791,0.888,0.435,127.986,312246.0
2f9mmR37OEceYERbXml0Nj,Another Life,D'Angelo,54,I Love My Neo-Soul,r&b,0.572,0.61,-7.994,0.0448,0.127,0.0295,0.364,71.254,358627.0
3FPiGFT19WRb4D0bZlw9PJ,You Took My Heart Away - 2014 Remastered Version,Michael Learns To Rock,34,Michael Learns To Rock album,rock,0.58,0.417,-9.357,0.0272,0.184,0.0,0.12,120.9,272000.0
4q8PHoRsPUB52LFylX8Ulz,More Than You Know,Axwell /\ Ingrosso,25,Today's Hits (Clean),r&b,0.645,0.741,-4.989,0.0339,0.0323,0.0,0.534,123.07,203000.0
4N1r70StM4WeymDNajIJQ6,Underground,bad nelson,22,Big Room EDM - by Spinnin' Records,edm,0.634,0.906,-5.106,0.0492,0.0449,0.0524,0.347,126.061,130000.0
0HAzYEBoIzW1xlrYPGqgMi,Dubai,SWU,40,Trap Mojito,rap,0.601,0.825,-4.861,0.0427,0.0641,7.81e-06,0.317,149.97,196800.0
2RaKlveGCllSaXloN8kmzV,Alien,RIN,80,Modus Mio,rap,0.835,0.601,-6.411,0.0562,0.298,0.0,0.853,137.998,208947.0
0oKP5nVFcxxFO6wfj4JMvU,Freeloader - Spencer & Hill Radio Edit,Dave Darell,0,Electro/Progressive/Club House,edm,0.656,0.842,-6.453,0.0647,0.0169,0.821,0.73,131.982,211031.0
3V9cM3nCH2G66afoDi0snu,BOOM,X Ambassadors,62,Electropop,pop,0.732,0.594,-5.911,0.0693,0.00805,0.0301,0.676,107.996,164587.0
0DBzZc3bmULyaTVqnr5G51,За 105 двор,Nurminsky,38,RUSSIAN Gangster Rap,rap,0.765,0.777,-4.467,0.243,0.308,0.0,0.64,155.947,177099.0
7mOmdEZknZV7MntDV8CsmV,Indigo,JDG,0,Gym (Melbourne Bounce/Progressive House),edm,0.8,0.948,-3.548,0.102,0.00428,0.727,0.417,127.995,283140.0
6f807x0ima9a1j3VPbc7VN,I Don't Care (with Justin Bieber) - Loud Luxury Remix,Ed Sheeran,66,Pop EDM Remixes,edm,0.748,0.916,-2.634,0.0583,0.102,0.0,0.518,122.036,194754.0
4TWAV0boWqxniFSWjfXA7Z,She Said,Michael Moawad,47,Electro Pop | Electropop,pop,0.715,0.46,-10.276,0.132,0.363,3.81e-05,0.554,134.006,206375.0
65i9Mc7h1CG7ssI1OhMPcT,Onze e Pouquinho,Dilsinho,73,Verão 2020 | Pop | Funk | Sertanejo | EDM | Top Hits 2019 - As Mais Tocadas,edm,0.609,0.597,-8.881,,0.722,0.0,0.746,140.03,180687.0
5YN0zHycJ0Yxz31A5QsVov,These Are The Times (feat. JRM),Martin Garrix,71,Tropical House 🏝 2020 Hits,latin,0.687,0.707,-6.19,0.0328,0.0536,9.29e-05,0.607,127.033,188656.0
1QixTwDZCcfBzA7QMyont0,Halo,Soil,61,Hard Rock Workout!,rock,0.529,0.92,-4.168,0.0649,2.87e-05,0.00202,0.438,111.132,
2sApUgcQQL2m0quuYgq0ec,Sign,DEAMN,0,EDM/POP,edm,0.705,0.903,-4.016,0.0282,0.0247,0.00167,0.472,108.914,191560.0
5r2LYZLVf8WNf8BfaeWUzq,Out of Sight,KAY JAM,21,HARD ROCK Vibes,rock,0.597,0.797,-6.747,0.0281,0.00535,6.18e-05,0.544,137.002,213625.0
3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,Eminem,80,Gangsta Rap/90's Hip-Hop,rap,0.949,0.661,-4.244,0.0572,0.0302,0.0,0.76,104.504,284200.0
0HkwDCJIbWijtfKg63gQBJ,Skyline,Möwe,57,Tropical House,latin,0.629,0.87,-3.352,0.0304,0.0325,1.71e-06,0.628,117.954,163948.0
4C2xWkpiO3sUaedG1VsdFq,She's All That,Tevin Campbell,17,New Jack City,r&b,0.767,0.774,-8.911,0.0788,0.0272,0.0,0.622,108.014,288973.0
7FjZU7XFs7P9jHI9Z0yRhK,So Close,NOTD,79,Dance Room, Pop,0.7,0.872,-5.896,0.0666,0.121,7.08e-06,0.761,125.03,190302.0
42ydLwx4i5V49RXHOozJZq,Scars To Your Beautiful,Alessia Cara,77,A Loose Definition of Indie Poptimism,pop,0.573,0.739,-5.74,0.129,0.0285,0.0,0.451,97.085,230227.0
3pmZoy6kJezyBs4vLxYeP4,Colourblind - Original Mix,Thomas Gold,31,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,edm,0.525,0.874,-5.477,,3.63e-05,0.00199,0.157,128.043,356250.0
5PHxnRNat0vsS2Vnb5wpKb,"Here I Go (feat. Young Dro, Shad Da God, T.I., Spodee, Mystikal)",Hustle Gang,39,Southern Hip Hop,rap,0.862,0.775,-4.764,0.0842,0.223,0.0,0.654,,310073.0
3NdDpSvN911VPGivFlV5d0,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,22,Electropop Hits  2017-2020,pop,0.735,0.451,-8.374,0.0585,0.0631,1.3e-05,0.0862,117.973,245200.0
5PONCrsJnRyMsHBsnUS6I9,Still,Geto Boys,47,90's Southern Hip Hop,rap,0.687,0.858,-6.471,0.237,0.0141,0.0,0.398,87.869,239973.0
5dbGrA2QIdjJZpILNzEa9R,You & I,Geoxor,46,Epic Bass Drops,Edm ,0.369,0.935,-5.071,0.624,0.00011,0.0326,0.264,174.293,187593.0
0ZLMVZ5rMD4S7xV8ny6dfg,Muscle Car - Sander Kleinenberg's Pace Car Mix - Radio Edit,Mylo,7,Electro/Progressive/Club House,edm,0.672,0.858,-8.685,,0.0967,0.754,0.788,124.972,209240.0
7LP4Es66zdY7CyjepqmvAg,Down,Jay Sean,76,Pop 2009-2011,latin,0.657,0.695,-4.493,0.0321,0.0108,0.0,0.683,65.997,212107.0
22UgD3bRXzveuNnhZP72a4,Ball and Chain,The Who,33,Classic Rock Now,rock,0.44,0.848,-5.6,0.0313,0.00515,0.465,0.269,90.027,269933.0
3NajEGiznO1cRT84v7UcRI,Criminal Mentality,Mr. Criminal,39,Chicano Rap,latin,0.547,0.904,-4.822,0.385,0.254,0.0,0.69,98.389,214627.0
4Y42w1JJaLzCC1XGbxGjGc,How We Move (feat. King L),Lil Bibby,0,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance, Rap,0.587,0.497,-9.547,0.204,0.00127,0.0,0.137,70.141,219652.0
1Gn9E97yfDAORWpqxbfGUX,Rumours,Ffion,0,Soul Coffee (The Best Neo-Soul Mixtape ever),R&B ,0.709,0.322,-15.032,0.121,0.635,0.000233,0.384,85.193,
2sYLlZU3FuCF8SKNeIvdKA,Crush On You,The Jets,43,80s Pop & Rock Hits and Album Tracks,rock,0.777,0.834,-10.851,0.0574,0.0209,0.0976,0.967,120.332,272493.0
7q5YMVbbbsEQATnv0tVctx,We On Fire,Hot Boys,28,Southern Hip Hop,rap,0.681,0.803,-5.451,0.327,0.0357,0.0,0.547,180.138,251240.0
35nsl8YiBIYw1YdNmkmhnk,Lost In The Rhythm - Original Mix,Jamie Berry,54,Electro Swing Top 100,edm,0.879,0.849,-6.115,0.182,0.00844,0.371,0.732,120.995,186545.0
1feebjQLo4D91KPWCYrU3z,Capsize - Dzeko & Torres,FRENSHIP,46,Crossfit‏‏​​   ‍,edm,0.8,0.86,-3.796,0.0446,0.306,0.000219,0.853,108.009,173453.0
1YXsDvZqz5dGdC1cngX0Nf,Let Me Love You - Zedd Remix,DJ Snake,0,EDM - pop remixes,edm,0.712,0.857,-4.281,,0.00938,0.00815,0.217,117.044,206653.0
0kXvGrU1xtobBAkQ1sf2uQ,Price & Shining Armor,Sean Price,23,Contemporary Hip Hop,rap,0.392,0.758,-6.034,,0.0617,0.0,0.511,83.601,184912.0
0kPeymTUiaidv48eRrMISu,Bette Davis Eyes,Kim Carnes,62,80's Songs | Top 💯 80s Music Hits,pop,0.659,0.541,-7.919,0.0272,0.0174,0.0,0.56,116.685,224693.0
0gbedKbKjiLj47RCTM94s5,Our Nation - Corey James Remix,Dada Life,10,Big Room 2019,edm,0.668,0.9,-6.839,0.0657,0.00196,0.00104,0.191,127.992,
1uB7lRALzVhz4uxaPo0IOe,Hell at the house,Omar Cunningham,33,Southern Soul BBQ Mix,rap,0.779,0.616,-6.97,0.0911,0.0615,2.44e-06,0.78,80.008,277747.0
37zQVgP3aTLKNvluXLB5Ii,Picture Me Rollin',2Pac,59,90s Gangsta Rap / Top Hip-hop Classics,rap,0.832,0.757,-4.908,0.135,0.029,0.0,0.449,95.905,314720.0
13bdVQ556V2kuqsrMFWzs7,Dolerá,KURT,43,Exitos 2020 - Latin Billboard,latin,0.553,0.587,-7.405,0.051,0.012,7.2e-05,0.294,75.708,239760.0
4O58jN51aRkuHYWqoJDs1s,Genesis,Rob Stepwart,17,House Electro 2019, Edm,0.427,0.45,-13.072,0.0341,0.84,0.983,0.644,128.005,67087.0
7LygtNjQ65PSdzVjUnHXQb,Cherry Pie,Warrant,65,80's Songs | Top 💯 80s Music Hits,pop,0.472,0.946,-4.591,0.145,0.0372,0.0,0.486,177.489,201027.0
78ocJAEFOYKVjYgXZ8fggD,I Melt With You - Rerecorded,Modern English,56,Permanent Wave CHDB,rock,0.53,0.647,-11.221,0.0327,0.00223,0.485,0.726,154.818,
7pu8AhGUxHZSCWTkQ2eb5M,Bad Reputation,Joan Jett & The Blackhearts,63,Classic Rock Retrogamer,rock,0.378,0.974,-4.055,0.194,0.00192,0.0139,0.824,203.715,169187.0
01FBBpA6WBl3arX7pxTFwO,Not To Much - Remastered 2016,Don Omar,44,This Is: Don Omar,latin,0.752,0.726,-4.59,0.0564,0.0197,0.0,0.261,92.004,211520.0
